id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
2884,Roman Eremenko,FC Rostov,18,14,69,-,81,89,74,-,1,-,90,74,85,71,65,84,90,66,90,-,-,-,-,1061
7452,Dmitri Rybchinsky,Lokomotiv Moscow,71,65,66,54,12,82,87,1,1,1,25,77,65,49,1,78,-,90,10,86,58,77,-,1056
5477,Cristian Ramírez,FC Krasnodar,90,72,90,90,83,90,-,75,29,21,4,90,80,-,20,90,42,84,-,-,-,-,-,1050
8634,Hwang In-Beom,Rubin Kazan,-,-,-,11,44,90,90,-,90,90,71,90,90,90,-,33,75,90,90,-,-,-,-,1044
7667,Aleksey Rybin,FC Tambov,90,84,21,-,90,90,90,90,-,90,48,-,90,90,81,90,-,-,-,-,-,-,-,1044
5469,Evgeniy Chernov,FC Krasnodar,-,-,-,-,-,90,-,-,-,-,90,90,90,90,90,12,90,6,90,32,90,90,90,1040
5397,Alexander Sobolev,Spartak Moscow,90,90,90,27,90,90,32,1,15,37,-,-,42,90,-,-,-,-,-,90,71,90,90,1035
960,Clinton N'Jie,Dinamo Moscow,89,90,85,47,-,81,87,90,47,70,68,16,-,71,59,-,12,9,63,-,-,20,22,1026
5368,Gia Grigalava,Arsenal Tula,90,90,-,-,-,-,-,-,-,90,90,90,90,90,32,-,-,-,-,90,90,90,90,1022
7657,Evgeni Pesegov,FC Rotor Volgograd,65,89,81,32,11,-,-,-,90,90,11,13,69,-,-,86,36,8,90,90,69,90,-,1020
5893,Oleg Danchenko,FC Ufa,-,-,75,77,90,65,90,6,26,90,-,-,90,15,43,88,84,90,90,-,-,-,-,1019
8599,Ilya Kukharchuk,Khimki,67,-,-,-,90,-,-,-,90,66,70,29,71,90,90,-,81,90,90,74,-,1,17,1016
6378,Nikolai Rasskazov,Arsenal Tula,-,-,-,-,-,-,-,-,-,-,90,90,81,38,90,90,90,90,84,-,89,90,90,1012
8694,Chidera Ejuke,CSKA Moscow,-,-,-,-,-,22,24,79,79,1,64,68,27,24,24,70,62,81,87,43,71,88,90,1004
963,Eder,Lokomotiv Moscow,-,-,13,88,90,22,3,73,90,90,65,90,90,-,50,78,30,90,14,20,-,-,7,1003
6805,Azer Aliev,FC Ufa,90,90,90,90,90,90,90,90,50,90,-,90,49,-,-,2,2,-,-,-,-,-,-,1003
5385,Mikhail Kostyukov,FC Tambov,78,80,72,90,78,26,33,43,9,79,79,90,-,9,90,63,-,-,77,-,-,-,-,996
3015,Nikolay Komlichenko,Dinamo Moscow,89,90,66,76,21,49,53,-,71,20,22,90,90,-,73,66,3,34,27,25,-,6,22,993
6795,Egor Shamov,Arsenal Tula,90,90,-,3,-,-,-,-,-,-,90,90,90,-,-,90,90,90,90,-,-,90,90,993
3105,Egor Sorokin,FC Krasnodar,-,-,-,29,90,-,-,-,-,90,90,-,-,90,63,-,-,90,90,90,90,90,90,992
7678,Soltmurad Bakaev,Rubin Kazan,63,67,75,62,46,-,49,12,18,68,61,79,80,56,86,57,6,2,-,1,78,7,17,990
3131,Zelimkhan Bakaev,Spartak Moscow,78,3,12,83,78,61,58,77,75,53,-,75,48,1,14,20,90,85,69,5,1,-,1,987
3333,Francois Kamano,Lokomotiv Moscow,-,-,-,2,90,68,70,65,8,-,5,66,65,57,1,78,60,-,1,90,87,88,83,984
2899,Aleksandr Sukhov,FC Ufa,-,90,90,90,59,41,70,84,40,-,90,90,-,-,47,-,6,-,90,-,90,-,-,977
2974,Vladimir Dyadyun,Khimki,90,70,61,-,-,-,63,52,80,88,71,4,14,42,90,90,-,90,65,-,-,-,-,970
2751,Aleksey Ionov,FC Krasnodar,-,-,-,-,-,78,-,-,-,-,75,90,90,90,90,-,15,63,12,90,90,90,90,963
7592,Stanislav Magkeev,Lokomotiv Moscow,13,25,-,73,90,90,90,90,90,90,-,13,-,41,-,85,-,75,89,3,2,2,1,962
6611,Vyacheslav Grulev,Dinamo Moscow,1,-,-,14,-,9,3,90,43,87,90,74,-,-,31,42,87,69,56,65,63,70,68,962
2450,Wanderson,FC Krasnodar,90,90,86,-,83,90,-,90,-,-,-,-,-,-,-,29,48,27,78,25,90,44,90,960
2925,Fedor Smolov,Lokomotiv Moscow,90,90,90,89,-,68,64,90,90,-,85,24,76,33,-,-,-,-,-,-,19,23,25,956
5454,Fedor Chalov,CSKA Moscow,64,-,-,-,54,68,66,28,21,54,64,90,63,25,71,70,28,25,90,23,11,25,4,944
8368,Kirill Zaika,PFC Sochi,90,90,-,90,82,90,-,40,60,-,43,31,18,-,-,-,3,17,10,90,-,90,90,934
7658,Aleksandre Karapetian,FC Tambov,70,90,40,74,67,64,24,14,-,46,23,-,-,76,90,42,90,90,13,-,-,-,-,913
2960,Aleksandr Filin,Khimki,-,-,-,-,-,-,-,-,-,-,-,-,-,90,90,90,90,90,90,90,90,90,90,900
3011,Vitaly Gudiev,FK Akhmat,-,-,-,-,-,-,-,90,90,90,90,-,-,90,90,90,90,-,90,-,-,-,90,900
541,Victor Moses,Spartak Moscow,-,-,-,-,-,-,-,-,-,-,35,69,83,47,90,90,85,90,90,90,90,39,-,898
4199,Anton Shvets,FK Akhmat,63,90,1,-,28,-,1,90,28,-,78,-,13,90,68,-,-,-,18,90,90,90,54,892
