id,name,team,1,2,3,4,5,6,7,8,9,10,11,total
5355,Jacob Bruun Larsen,Hoffenheim,-,-,-,28,60,-,-,-,-,-,-,88
8325,Exequiel Palacios,Bayer Leverkusen,-,-,-,21,65,1,-,-,-,-,-,87
8430,Chris Richards,Bayern Munich,16,-,67,-,-,-,-,-,-,3,-,86
9069,Romano Schmid,Werder Bremen,-,-,-,-,-,-,-,-,-,9,73,82
5133,Aarón Martín,Mainz 05,-,-,19,-,-,-,-,-,2,58,-,79
9006,Brian Behrendt,Arminia Bielefeld,-,-,-,7,42,24,-,-,-,-,-,73
9133,Youssoufa Moukoko,Borussia Dortmund,-,-,-,-,-,-,-,4,22,44,3,73
7106,Philipp Mwene,Mainz 05,-,-,71,-,-,-,-,-,-,-,-,71
207,Ibrahima Traoré,Borussia M.Gladbach,-,-,1,2,-,-,-,-,-,-,65,68
7900,Sargis Adamyan,Hoffenheim,-,-,-,-,12,26,26,-,-,-,-,64
8825,Reinier,Borussia Dortmund,-,19,8,-,-,7,-,-,-,-,30,64
28,Mitchell Weiser,Bayer Leverkusen,-,-,-,-,-,-,-,43,-,6,14,63
7058,Kevin Stöger,Mainz 05,-,-,-,-,-,7,-,-,2,32,21,62
8951,Keita Endo,Union Berlin,-,-,8,1,18,-,19,-,-,-,16,62
5258,László Bénes,Borussia M.Gladbach,-,-,-,-,-,-,12,-,8,36,5,61
8826,Rocco Reitz,Borussia M.Gladbach,-,-,-,-,61,-,-,-,-,-,-,61
45,Yunus Malli,Wolfsburg,-,60,-,-,-,-,-,-,-,-,-,60
8396,Jessic Ngankam,Hertha Berlin,-,-,2,-,3,-,2,13,20,-,15,55
427,Marco Höger,FC Cologne,51,-,3,-,-,-,-,-,-,-,-,54
91,Ron-Robert Zieler,FC Cologne,-,-,-,-,-,-,51,-,-,-,-,51
8874,Jóan Símun Edmundsson,Arminia Bielefeld,-,21,1,1,1,25,-,-,-,-,-,49
137,Anthony Modeste,FC Cologne,-,-,-,1,19,-,-,-,-,-,29,49
9128,Andreas Voglsammer,Arminia Bielefeld,-,-,-,-,-,-,-,1,20,26,-,47
8846,Paul Nebel,Mainz 05,1,4,29,12,-,-,-,-,-,-,-,46
7309,Ahmed Kutucu,Schalke 04,-,-,-,-,34,-,-,12,-,-,-,46
359,Timothy Chandler,Eintracht Frankfurt,1,-,2,-,42,-,-,-,-,-,-,45
543,Reece Oxford,Augsburg,3,25,1,-,-,-,13,-,-,-,1,43
276,Dong-Won Ji,Mainz 05,-,-,-,12,9,7,7,7,-,-,-,42
8804,Felix Agu,Werder Bremen,-,-,-,-,-,-,-,22,18,-,-,40
8875,Tolu Arokodare,FC Cologne,-,13,11,-,-,10,-,6,-,-,-,40
8815,Klauss,Hoffenheim,-,-,-,-,30,7,1,1,-,-,-,39
310,Lukasz Piszczek,Borussia Dortmund,-,-,-,20,-,3,-,13,-,-,-,36
8869,Ragnar Ache,Eintracht Frankfurt,-,22,9,-,-,-,-,-,-,-,-,31
8962,Joscha Wosz,RasenBallsport Leipzig,-,-,6,-,-,-,-,-,-,-,24,30
8855,Bartosz Bialek,Wolfsburg,-,-,-,-,-,1,-,1,8,-,19,29
6084,Johannes Eggestein,Werder Bremen,-,20,8,-,-,-,-,-,-,-,-,28
7790,Darko Churlinov,VfB Stuttgart,-,-,-,-,15,11,-,-,-,1,1,28
5298,Arne Maier,Hertha Berlin,7,20,-,-,-,-,-,-,-,-,-,27
7043,Eduard Löwen,Hertha Berlin,-,-,-,10,1,-,2,13,-,-,-,26
7981,Nianzou Kouassi,Bayern Munich,-,-,-,-,-,-,-,-,20,-,-,20
7056,Niko Gießelmann,Union Berlin,3,-,-,-,-,1,-,4,-,9,-,17
6148,Michaël Cuisance,Bayern Munich,17,-,-,-,-,-,-,-,-,-,-,17
8398,Márton Dárdai,Hertha Berlin,-,-,-,-,-,-,1,-,15,-,-,16
417,Tin Jedvaj,Bayer Leverkusen,-,-,-,-,-,-,-,-,16,-,-,16
7181,Issah Abass,Mainz 05,2,-,-,-,-,-,-,-,-,-,12,14
8810,Hamadi Al Ghaddioui,VfB Stuttgart,10,3,-,1,-,-,-,-,-,-,-,14
8987,Lilian Egloff,VfB Stuttgart,-,-,-,1,-,-,-,-,-,-,12,13
2659,Noah Joel Sarenren Bazee,Augsburg,-,-,-,-,-,11,-,-,-,-,-,11
7918,Daishawn Redan,Hertha Berlin,-,5,-,-,-,-,-,-,-,-,5,10
8811,Alkhaly Momo Cissé,VfB Stuttgart,10,-,-,-,-,-,-,-,-,-,-,10
8148,Timo Becker,Schalke 04,10,-,-,-,-,-,-,-,-,-,-,10
9161,Jan-Luca Schuler,Schalke 04,-,-,-,-,-,-,-,-,8,-,-,8
5253,Benno Schmitz,FC Cologne,-,-,-,5,-,-,-,-,-,1,1,7
7771,Guus Til,Freiburg,-,-,-,-,-,-,-,1,-,6,-,7
5728,Hamza Mendyl,Schalke 04,-,-,-,-,-,-,-,-,-,6,-,6
5222,Joel Pohjanpalo,Bayer Leverkusen,4,-,-,-,-,-,-,-,-,-,-,4
8847,Niklas Tauer,Mainz 05,3,-,-,-,-,-,-,-,-,-,-,3
9100,Tim Maciejewski,Union Berlin,-,-,-,-,-,-,3,-,-,-,-,3
7885,Joshua Mees,Union Berlin,3,-,-,-,-,-,-,-,-,-,-,3
7040,Patrick Erras,Werder Bremen,-,-,-,-,-,-,-,-,-,2,-,2
8393,Omar Marmoush,Wolfsburg,-,-,-,-,-,-,-,-,-,1,-,1
8303,Marin Pongracic,Wolfsburg,-,-,-,-,-,-,1,-,-,-,-,1
7026,Joshua Brenet,Hoffenheim,1,-,-,-,-,-,-,-,-,-,-,1
6229,William,Wolfsburg,-,-,-,-,-,-,-,-,-,-,1,1
8137,Maximilian Beier,Hoffenheim,-,-,-,-,-,-,-,1,-,-,-,1
8502,Dennis Borkowski,RasenBallsport Leipzig,-,-,-,-,-,-,-,-,-,-,1,1
5086,Marc Roca,Bayern Munich,-,-,-,-,-,1,-,-,-,-,-,1
5265,Amir Abrashi,Freiburg,1,-,-,-,-,-,-,-,-,-,-,1
9187,Sebastian Müller,Arminia Bielefeld,-,-,-,-,-,-,-,-,-,-,1,1
