id,name,team,1,2,3,4,5,6,7,8,total
2662,Christian Pulisic,Chelsea,-,-,-,6,89,82,-,-,177
1663,Johann Berg Gudmundsson,Burnley,-,-,18,71,86,-,-,-,175
6856,Rúben Vinagre,Wolverhampton Wanderers,-,83,90,-,-,-,-,-,173
500,Alex Iwobi,Everton,-,16,1,66,9,47,12,20,171
697,Nemanja Matic,Manchester United,-,90,49,1,-,28,-,-,168
6674,Rayan Ait Nouri,Wolverhampton Wanderers,-,-,-,-,-,-,90,78,168
688,Ruben Loftus-Cheek,Fulham,-,-,-,-,84,75,-,7,166
537,Andy Carroll,Newcastle United,89,51,10,-,-,1,2,11,164
789,Robbie Brady,Burnley,39,-,-,19,-,16,90,-,164
753,Marc Albrighton,Leicester,22,5,-,-,-,3,90,42,162
7063,Bernard,Everton,-,-,-,-,-,43,29,90,162
2164,Pablo Hernández,Leeds,64,-,-,-,13,10,68,-,155
614,Fernandinho,Manchester City,90,51,12,1,-,-,-,-,154
1299,Mario Lemina,Fulham,-,18,-,-,6,80,48,-,152
876,Fabian Delph,Everton,-,-,-,30,-,31,90,-,151
7689,Ben Godfrey,Everton,-,-,-,-,60,90,-,-,150
844,Jay Rodriguez,Burnley,72,-,-,11,4,43,19,-,149
6456,Callum Hudson-Odoi,Chelsea,6,-,42,84,-,-,16,-,148
8300,Steven Bergwijn,Tottenham,30,3,41,-,74,-,-,-,148
7721,Conor Hourihane,Aston Villa,66,81,-,-,-,-,-,-,147
759,Daniel Amartey,Leicester,-,-,90,56,-,-,-,-,146
887,Erik Pieters,Burnley,51,-,-,90,-,-,-,-,141
8562,Luke Thomas,Leicester,-,-,-,-,-,-,90,48,138
6482,Eddie Nketiah,Arsenal,2,12,15,59,6,7,14,22,137
661,Josh Onomah,Fulham,76,60,-,-,-,-,-,-,136
545,Kieran Gibbs,West Bromwich Albion,90,45,-,-,-,-,-,-,135
229,Thiago Alcántara,Liverpool,-,43,-,-,90,-,-,-,133
5708,Fernando Marçal,Wolverhampton Wanderers,90,7,-,-,1,21,-,12,131
5973,Kenny Tete,Fulham,-,90,38,-,-,-,-,-,128
8723,Ian Poveda-Ocampo,Leeds,-,-,23,43,17,-,43,-,126
7712,Billy Sharp,Sheffield United,90,-,15,13,6,-,-,-,124
8721,Jamie Shackleton,Leeds,7,-,-,-,-,70,47,-,124
1017,Matej Vydra,Burnley,18,90,9,-,1,-,5,-,123
6665,Curtis Jones,Liverpool,22,-,-,26,-,-,72,-,120
3304,Maxime Le Marchand,Fulham,-,-,28,90,-,-,-,-,118
619,Sergio Agüero,Manchester City,-,-,-,66,47,-,-,-,113
8224,William Smallbone,Southampton,79,32,-,-,-,-,-,-,111
6840,Neeskens Kebano,Fulham,64,30,8,9,-,-,-,-,111
2251,Gareth Bale,Tottenham,-,-,-,-,16,-,16,79,111
8758,Kyle Edwards,West Bromwich Albion,20,16,-,47,-,26,-,1,110
620,Kelechi Iheanacho,Leicester,-,-,5,25,73,-,-,-,103
501,Danny Welbeck,Brighton,-,-,-,-,-,-,12,87,99
1739,Eric Bailly,Manchester United,-,5,90,-,-,-,-,-,95
1042,Tom Davies,Everton,1,-,1,90,-,-,-,-,92
985,Mason Holgate,Everton,-,-,-,-,-,-,-,90,90
586,John Stones,Manchester City,90,-,-,-,-,-,-,-,90
6274,Andriy Yarmolenko,West Ham,22,6,-,-,11,37,14,-,90
342,Sead Kolasinac,Arsenal,-,90,-,-,-,-,-,-,90
6962,Robin Olsen,Everton,-,-,-,-,-,-,90,-,90
8228,Nathaniel Phillips,Liverpool,-,-,-,-,-,-,90,-,90
8704,Marek Rodák,Fulham,90,-,-,-,-,-,-,-,90
699,Gary Cahill,Crystal Palace,-,-,-,-,90,-,-,-,90
3979,Ahmed Hegazy,West Bromwich Albion,-,-,-,-,90,-,-,-,90
624,Willy Caballero,Chelsea,-,-,90,-,-,-,-,-,90
1654,Ben Mee,Burnley,-,-,-,-,-,-,90,-,90
9098,Robert Sánchez,Brighton,-,-,-,-,-,-,90,-,90
549,Timothy Fosu-Mensah,Manchester United,85,-,-,-,-,-,-,-,85
489,James Milner,Liverpool,-,25,10,19,-,4,1,24,83
1738,Hal Robson-Kanu,West Bromwich Albion,29,-,22,29,-,-,-,-,80
1084,Jonjoe Kenny,Everton,-,-,-,-,-,-,78,-,78
461,Matt Ritchie,Newcastle United,-,-,72,-,-,-,-,-,72
533,Mark Noble,West Ham,68,-,1,1,-,-,-,-,70
8109,Niels Nkounkou,Everton,-,-,-,-,-,-,70,-,70
688,Ruben Loftus-Cheek,Chelsea,65,-,-,-,-,-,-,-,65
8821,Donny van de Beek,Manchester United,19,1,19,11,-,15,-,-,65
6162,Cengiz Ünder,Leicester,-,-,-,34,-,13,18,-,65
645,Dele Alli,Tottenham,46,-,-,18,-,-,-,-,64
695,Bertrand Traoré,Aston Villa,-,2,1,7,23,28,-,-,61
1737,Matt Phillips,West Bromwich Albion,-,16,14,-,1,5,18,5,59
1013,Sam Field,West Bromwich Albion,-,12,1,43,-,-,-,-,56
8026,Raphinha,Leeds,-,-,-,-,6,6,-,42,54
3294,Edinson Cavani,Manchester United,-,-,-,-,31,15,4,-,50
8239,Takumi Minamino,Liverpool,-,3,1,41,-,4,-,-,49
8778,Fabio Silva,Wolverhampton Wanderers,-,10,27,-,-,-,1,9,47
888,Xherdan Shaqiri,Liverpool,-,-,-,-,-,-,18,28,46
703,Fikayo Tomori,Chelsea,-,43,-,-,-,-,-,-,43
1699,Shkodran Mustafi,Arsenal,-,-,-,-,-,39,3,-,42
8456,Nathan Tella,Southampton,-,19,12,-,11,-,-,-,42
6424,Ben Johnson,West Ham,-,-,40,-,-,-,-,-,40
8868,Liam Delap,Manchester City,-,39,-,-,-,-,-,-,39
8379,Alexis Mac Allister,Brighton,-,-,-,-,11,19,7,-,37
592,Ross Barkley,Chelsea,25,10,-,-,-,-,-,-,35
8150,Anthony Gordon,Everton,-,-,-,-,-,31,-,-,31
535,Manuel Lanzini,West Ham,-,-,-,-,11,-,1,18,30
1685,Ahmed Elmohamady,Aston Villa,-,-,7,-,-,22,-,-,29
