id,name,team,1,2,3,4,5,total
647,Harry Kane,Tottenham,0.4309,2.1558,1.5565,1.0986,1.1415,6.3833
1250,Mohamed Salah,Liverpool,0.755,0.783,0.5897,1.5003,1.4139,5.0419
453,Son Heung-Min,Tottenham,0.2765,1.5733,1.0929,0.7245,1.3327,4.9999
5555,Dominic Calvert-Lewin,Everton,0.2742,2.0193,0.606,1.1712,0.6323,4.703
838,Sadio Mané,Liverpool,0.6785,0.9229,1.3935,-,1.6538,4.6487
2249,James Rodríguez,Everton,0.482,1.0074,0.7044,1.2809,1.0825,4.5572
675,Jack Grealish,Aston Villa,0.5241,1.0584,1.8032,0.3427,-,3.7284
2335,Pablo Fornals,West Ham,0.2182,0.0407,1.1003,1.308,1.0107,3.6779
531,Michail Antonio,West Ham,0.2126,1.6982,0.5405,0.7888,0.3007,3.5408
6026,Richarlison,Everton,0.9918,1.2913,0.5677,0.0957,0.543,3.4895
482,Roberto Firmino,Liverpool,0.4139,0.6426,0.5122,0.7474,1.1175,3.4336
468,Callum Wilson,Newcastle United,1.2323,0.4212,0.0539,1.0484,0.6766,3.4324
3621,Neal Maupay,Brighton,0.343,0.8348,0.8138,0.8818,0.5483,3.4217
8865,Ollie Watkins,Aston Villa,0.3193,0.6657,2.2839,0.0821,-,3.351
1791,Trent Alexander-Arnold,Liverpool,0.1539,0.4376,0.8662,0.8617,0.8664,3.1858
343,Pierre-Emile Højbjerg,Tottenham,0.1314,0.6004,1.1665,0.5558,0.7273,3.1814
1776,Jarrod Bowen,West Ham,0.1252,0.7851,1.2056,0.8602,0.1737,3.1498
65,Timo Werner,Chelsea,0.457,0.1244,0.6957,0.2554,1.5895,3.122
618,Raheem Sterling,Manchester City,0.8161,0.2905,0.7626,1.2307,-,3.0999
1726,Abdoulaye Doucouré,Everton,0.4112,1.0074,0.6281,0.8288,0.1574,3.0329
1688,Andrew Robertson,Liverpool,0.1647,0.4962,0.8739,0.5214,0.9674,3.0236
5220,Kai Havertz,Chelsea,0.3583,0.0,0.9755,0.6844,0.7594,2.7776
7700,Che Adams,Southampton,0.1395,0.8388,0.5614,0.4762,0.7335,2.7494
3277,Alexandre Lacazette,Arsenal,1.0691,0.4294,1.1782,-,0.0,2.6767
204,Granit Xhaka,Arsenal,1.0529,1.1501,0.2933,0.0,0.1386,2.6349
6049,Solly March,Brighton,0.7833,0.0476,1.36,0.1336,0.2554,2.5799
534,Aaron Cresswell,West Ham,0.1945,0.0808,0.7756,1.2312,0.24,2.5221
1760,Arthur Masuaku,West Ham,-,0.6199,1.2023,0.4251,0.2359,2.4832
7723,John McGinn,Aston Villa,0.491,0.9509,0.6483,0.3619,-,2.4521
8288,Tomas Soucek,West Ham,0.3757,0.6077,0.9194,0.1527,0.3842,2.4397
8226,Tariq Lamptey,Brighton,0.4657,0.6668,0.6601,0.0553,0.5761,2.424
585,Seamus Coleman,Everton,0.2794,1.1464,0.6452,0.0762,0.0864,2.2336
700,Willian,Arsenal,0.9993,0.4587,0.2933,0.4609,0.0,2.2122
8716,Luke Ayling,Leeds,0.0314,0.0,0.4943,1.3377,0.3363,2.1997
5962,Tanguy NDombele Alvaro,Tottenham,0.0,0.094,0.0561,1.3312,0.7102,2.1915
822,Patrick Bamford,Leeds,0.0711,0.2188,0.7176,1.0397,0.1341,2.1813
7698,Leandro Trossard,Brighton,0.0355,0.7847,0.7781,0.2912,0.2751,2.1646
318,Pierre-Emerick Aubameyang,Arsenal,0.3469,0.5231,0.375,0.439,0.4798,2.1638
1653,Michael Keane,Everton,0.2531,0.2729,0.6281,0.0538,0.9515,2.1594
8020,Steven Alzate,Brighton,0.816,0.1997,1.0546,0.0866,-,2.1569
7322,Bukayo Saka,Arsenal,-,1.2353,-,0.4477,0.435,2.118
6852,Matt Doherty,Tottenham,0.3339,0.6338,1.1459,-,-,2.1136
447,Kevin De Bruyne,Manchester City,1.1274,0.3228,0.6561,-,-,2.1063
101,Allan Saint-Maximin,Newcastle United,0.3002,0.0,-,1.0287,0.77,2.0989
522,Wilfried Zaha,Crystal Palace,0.9196,0.9577,0.1253,0.0844,0.0,2.087
5247,Naby Keita,Liverpool,0.3824,0.4159,0.4679,0.795,-,2.0612
771,Georginio Wijnaldum,Liverpool,0.4028,0.9574,0.5248,0.1461,0.0,2.0311
1379,Allan,Everton,0.365,1.0437,0.5085,-,0.0864,2.0036
2446,Dani Ceballos,Arsenal,0.0,1.2817,0.3288,0.2445,0.1386,1.9936
986,Danny Ings,Southampton,0.5823,0.0939,0.4878,0.1896,0.6115,1.9651
7708,John Lundstram,Sheffield United,0.7485,0.0478,0.6867,0.0292,0.4508,1.963
6055,Phil Foden,Manchester City,0.6009,0.0,0.5696,0.7378,-,1.9083
8718,Stuart Dallas,Leeds,0.1315,0.0,0.445,1.2535,0.0659,1.8959
4456,Chris Wood,Burnley,0.8577,0.0619,0.1009,0.8475,-,1.868
6157,Timothy Castagne,Leicester,0.6126,0.222,0.4432,0.3879,0.196,1.8617
750,Riyad Mahrez,Manchester City,-,0.2955,0.4217,1.1329,-,1.8501
3420,Fabinho,Liverpool,0.0561,0.089,0.7128,0.5887,0.3483,1.7949
1746,Jeff Hendrick,Newcastle United,1.2005,0.0,0.0539,0.3933,0.146,1.7937
3293,Lucas Moura,Tottenham,0.5387,0.0,0.9141,0.3399,0.0,1.7927
492,Héctor Bellerín,Arsenal,0.4571,0.5282,0.3288,0.4609,0.0,1.775
