id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,total
1734,Sofiane Boufal,Angers,-,-,-,-,-,-,0,3,0,-,-,1,1,-,-,-,-,-,-,-,0,-,1,2,2,0,1,2,13
6128,Kévin Zohi,Strasbourg,1,0,3,-,1,1,-,0,0,0,0,-,1,0,0,0,-,0,-,0,1,1,0,4,-,-,-,-,13
8687,Kiki Kouyate,Metz,-,-,-,-,0,-,0,-,0,-,-,-,1,0,1,1,1,1,0,0,0,-,1,0,1,3,3,0,13
3278,Maxwel Cornet,Lyon,1,2,0,2,1,0,0,0,0,0,-,1,0,1,2,0,0,1,1,1,-,0,0,0,0,0,0,0,13
6073,Guillermo Maripán,Monaco,-,0,-,0,-,-,-,-,1,-,-,-,0,0,1,1,0,2,1,0,1,1,2,0,0,1,1,1,13
2897,Aleksandr Golovin,Monaco,4,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,0,0,1,3,-,0,0,1,13
3721,Romain Del Castillo,Rennes,2,1,1,0,2,0,1,0,2,0,3,-,1,-,-,-,-,-,-,-,0,-,-,-,0,0,0,-,13
6869,Antonin Bobichon,Angers,-,1,4,2,0,-,-,0,-,1,1,0,-,0,-,0,0,-,1,-,-,-,3,-,0,-,-,0,13
1248,Leandro Paredes,Paris Saint Germain,-,1,-,-,1,1,0,-,-,1,0,1,0,0,-,-,-,-,-,2,0,1,2,1,2,0,-,-,13
3477,Jimmy Briand,Bordeaux,0,0,0,0,2,1,0,1,2,1,0,1,0,0,1,1,-,0,-,-,-,-,-,2,-,0,-,1,13
6239,Junior Sambia,Montpellier,0,0,0,2,0,0,0,-,0,0,2,1,1,0,1,0,1,0,0,0,1,2,0,1,0,1,0,0,13
8244,Dylan Bronn,Metz,1,1,0,0,0,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,12
8312,Kaj Sierhuis,Reims,0,0,-,0,-,0,1,5,1,1,0,1,0,2,1,-,-,-,0,-,-,-,-,0,0,-,-,0,12
2430,Álvaro González,Marseille,-,0,1,1,1,0,0,1,-,1,1,1,0,0,1,1,0,0,-,0,1,0,-,1,0,1,-,-,12
