id,name,team,1,2,3,4,5,6,7,8,total
8023,Mounir Chouiar,Dijon,0.1319,0.0299,-,0.0,0.0,0.0794,0.043,0.0658,0.35
7747,Mama Baldé,Dijon,-,-,-,-,0.0,0.0,0.3454,0.0,0.3454
3696,Morgan Sanson,Marseille,0.0,-,0.0165,0.0755,0.2173,0.0352,0.0,0.0,0.3445
6501,Andy Pelmard,Nice,0.0,0.026,0.0136,0.028,0.1245,0.1506,-,-,0.3427
6905,Ludovic Ajorque,Strasbourg,0.0,0.0316,0.0169,0.1451,0.0,0.0,0.1488,0.0,0.3424
8684,Fodé Doucouré,Reims,-,-,-,-,-,-,-,0.3345,0.3345
5624,Yunis Abdelhamid,Reims,0.0972,0.0,-,0.0,0.0883,0.0,0.0,0.1471,0.3326
3373,Pablo Martinez,Nimes,0.088,0.101,0.1354,-,-,-,0.0,-,0.3244
8676,Aníbal Chalá,Dijon,-,0.0,0.1057,0.0981,0.0894,0.021,0.0,-,0.3142
8654,Franklin Wadja,Lorient,0.311,-,-,0.0,0.0,-,-,-,0.311
7486,Leonardo Balerdi,Marseille,0.0,-,0.0888,-,-,-,-,0.2189,0.3077
7570,Moreto Cassamã,Reims,0.0,0.0181,0.1135,0.1314,0.0155,-,0.0278,-,0.3063
6489,Steven Fortes,Lens,-,-,-,0.2033,0.0921,-,-,-,0.2954
1752,Fabio,Nantes,0.0492,0.0,-,0.0576,0.0,0.0834,0.104,-,0.2942
3549,Adrien Thomasson,Strasbourg,0.0432,0.0,0.0,0.0235,0.0,0.0871,0.1402,0.0,0.294
728,Lamine Koné,Strasbourg,0.0548,0.0316,-,-,-,-,0.2067,0.0,0.2931
3772,Maxime Lopez,Marseille,-,0.0,0.0888,-,0.1676,0.0352,-,-,0.2916
3271,Jérémy Morel,Lorient,0.0,0.0712,0.0,0.0519,0.0335,0.0146,0.0682,0.0454,0.2848
5676,Opa Nguette,Metz,0.0,0.0712,0.0,0.0,0.0,0.1834,0.0,0.0273,0.2819
3475,Ludovic Blas,Nantes,0.0,0.0,0.0,0.0782,0.0934,0.0,0.104,-,0.2756
8703,Sinaly Diomande,Lyon,-,-,-,0.1122,0.0,0.0,0.0,0.163,0.2752
3227,Ludovic Baal,Brest,-,0.2514,-,-,-,-,0.0178,-,0.2692
1144,Seko Fofana,Lens,-,-,-,0.2691,-,-,-,-,0.2691
8636,Jonathan Christian David,Lille,0.0,0.0,0.0538,0.0,0.0,0.1187,0.0956,0.0,0.2681
8668,Tony Mauricio,Lens,0.167,0.0,0.0,0.0,-,0.0334,0.0654,-,0.2658
5677,Florent Mollet,Montpellier,0.0,-,0.0223,0.2425,0.0,0.0,0.0,0.0,0.2648
6697,Armand Lauriente,Lorient,-,-,-,-,-,-,0.129,0.134,0.263
8663,Flavius Daniliuc,Nice,-,-,-,0.015,0.0608,0.1838,-,-,0.2596
8243,Moise Sakava,Reims,-,-,-,-,-,-,-,0.2582,0.2582
8025,Kasper Dolberg,Nice,0.0679,0.0,0.0,-,0.0917,0.0969,-,0.0,0.2565
6862,Florian Miguel,Nimes,0.1399,-,-,0.0467,0.0,-,0.0,0.0678,0.2544
8643,Chrislain Matsima,Monaco,-,-,-,-,0.0,0.0,0.251,0.0,0.251
6869,Antonin Bobichon,Angers,-,0.0,0.0489,0.1028,0.0584,-,-,0.0392,0.2493
3738,Sehrou Guirassy,Rennes,-,0.0511,0.0,0.0606,0.0181,0.0903,0.02,0.0,0.2401
7736,Brendan Chardonnet,Brest,0.0,-,0.1093,0.1272,-,0.0,-,-,0.2365
7169,Moses Simon,Nantes,0.0346,0.0,0.0,0.0691,0.0281,0.0,0.104,-,0.2358
8696,Pape Alassane Gueye,Marseille,0.0,0.0,-,0.0,0.0722,0.0352,0.0,0.1278,0.2352
7484,Stephy Mavididi,Montpellier,-,0.0835,0.0223,0.1287,0.0,0.0,0.0,0.0,0.2345
8686,Cheick Tidiane Sabaly,Metz,0.2327,-,-,-,-,-,-,-,0.2327
6148,Michaël Cuisance,Marseille,-,-,-,-,-,-,0.0766,0.1554,0.232
7728,Gautier Larsonneur,Brest,0.0,0.0,0.1017,0.0707,0.0565,0.0,0.0,0.0,0.2289
7980,Adil Aouchiche,Saint-Etienne,0.0316,0.0,0.0843,0.0388,0.0177,0.0,0.0,0.0499,0.2223
5621,Frederic Sammaritano,Dijon,0.0,0.0,0.0,0.0981,0.0,0.0,0.122,-,0.2201
3638,Hatem Ben Arfa,Bordeaux,-,-,-,-,-,-,0.0336,0.1822,0.2158
5963,Thomas Monconduit,Lorient,-,-,-,0.0,0.0,0.0272,0.1836,0.0,0.2108
3518,Jessy Moulin,Saint-Etienne,0.1035,0.0,0.0,0.0,0.0707,0.035,0.0,0.0,0.2092
8640,Adrien Truffert,Rennes,-,-,-,0.1392,-,-,-,0.0691,0.2083
8920,Dilane Bakwa,Bordeaux,-,-,-,-,0.139,0.0564,-,-,0.1954
961,Jordan Amavi,Marseille,0.0,0.0134,-,-,-,0.0352,0.0161,0.1278,0.1925
8655,Mehdi Chahiri,Strasbourg,0.0,0.0,0.0,0.1065,0.0847,0.0,-,-,0.1912
3674,Abdoulaye Touré,Nantes,-,-,0.0,0.0,-,0.1254,0.0655,-,0.1909
7852,Sidy Sarr,Nimes,0.1399,0.0,-,0.0495,-,-,-,-,0.1894
8669,Simon Banza,Lens,0.0936,0.0,-,0.0658,0.0,0.0281,0.0,-,0.1875
5752,Alexis Claude Maurice,Nice,0.0887,-,0.0,-,0.0947,-,-,0.0,0.1834
943,Massadio Haidara,Lens,-,-,-,-,-,0.1171,0.0654,-,0.1825
8995,Hugo Ekitike,Reims,-,-,-,-,-,-,0.0,0.1814,0.1814
8637,Burak Yilmaz,Lille,0.0,0.0,0.0538,0.0553,0.0546,0.0,0.0,0.0148,0.1785
5762,Pierre-Yves Hamel,Lorient,0.0,0.0,-,0.0519,0.0,0.0357,0.0,0.088,0.1756
7511,Sacha Boey,Rennes,0.0258,-,-,-,-,0.1469,-,-,0.1727
83,Kevin Volland,Monaco,-,-,0.0,0.0796,0.0744,0.0,0.014,0.0,0.168
1670,Steve Mandanda,Marseille,0.0,0.0,0.0,0.1041,0.061,0.0,0.0,0.0,0.1651
3652,Enock Kwateng,Bordeaux,0.0,-,-,-,0.164,-,-,-,0.164
8969,Florentino Luís,Monaco,-,-,-,-,-,0.0226,0.0698,0.0682,0.1606
7739,Joris Chotard,Montpellier,0.0,0.0,0.0,0.1138,-,0.0,0.0451,0.0,0.1589
4882,Laurent Abergel,Lorient,0.0,0.0277,0.0,0.0,0.0598,0.071,0.0,0.0,0.1585
8316,Roger Assalé,Dijon,-,-,0.0,-,0.1579,0.0,-,-,0.1579
6332,Willem Geubbels,Monaco,0.0,0.0,0.0,0.0,-,0.0438,0.1141,-,0.1579
1054,Bersant Celina,Dijon,-,-,0.082,0.0,0.0293,0.0421,-,0.0,0.1534
7913,Lamine Fomba,Nimes,0.0,-,0.0,0.0579,0.0,0.0437,0.0,0.0517,0.1533
6316,Panagiotis Retsos,Saint-Etienne,-,-,-,-,-,-,0.0495,0.0983,0.1478
8155,Ahmad Toure Ngouyamsa Nounchili,Dijon,0.1452,0.0,-,-,-,-,-,-,0.1452
3568,Clément Grenier,Rennes,-,-,-,-,-,-,0.1451,-,0.1451
8649,Houboulang Mendes,Lorient,0.0,0.0,0.0,0.0,0.0,0.0,0.0546,0.0886,0.1432
1301,Daniele Rugani,Rennes,-,-,-,-,-,-,0.1408,-,0.1408
5974,Bingourou Kamara,Strasbourg,-,-,0.0,0.0,0.0,0.0,0.1157,0.0238,0.1395
8037,Marley Aké,Marseille,0.1366,-,0.0,0.0,-,-,0.0,0.0,0.1366
5737,Saif-Eddine Khaoui,Marseille,-,-,-,-,0.1332,-,-,-,0.1332
8650,Julien Laporte,Lorient,0.0,0.0,0.0282,-,0.0,0.1041,0.0,0.0,0.1323
8688,Warren Tchimbembé,Metz,-,0.0,-,0.0,0.0383,0.0,0.0936,0.0,0.1319
3445,Corentin Jean,Lens,0.0936,0.0,0.0327,0.0,0.0,0.0,0.0,-,0.1263
1506,Yuto Nagatomo,Marseille,-,-,-,0.0,0.12,-,-,-,0.12
7776,Kévin Denkey,Nimes,0.0,0.0513,0.0,-,0.0,0.0,-,0.0678,0.1191
3201,Alban Lafont,Nantes,0.0,0.0,0.0578,0.0566,0.0,0.0,0.0,-,0.1144
5654,Baptiste Santamaria,Angers,0.0,0.0,0.1133,-,-,-,-,-,0.1133
4501,Thierry Ambrose,Metz,0.0,-,0.0,0.0,-,0.1133,-,-,0.1133
7750,Harold Moukoudi,Saint-Etienne,-,-,-,0.0388,0.0707,0.0,0.0,-,0.1095
8166,Mehdi Zerkane,Bordeaux,0.0,-,-,-,-,0.0,0.0,0.1093,0.1093
6436,Stanley N'Soki,Nice,-,-,-,-,-,-,0.0992,0.0,0.0992
3795,Adrien Hunou,Rennes,-,0.0453,0.0,-,0.0,-,0.0,0.053,0.0983
3314,Franck Honorat,Brest,0.0,0.0268,-,0.0706,0.0,0.0,0.0,0.0,0.0974
3655,Charles Traore,Nantes,0.021,-,0.075,-,-,-,-,-,0.096
3356,Adama Soumaoro,Lille,-,-,-,-,-,-,0.0956,-,0.0956
8685,Mohamed Ali-Cho,Angers,-,0.0,-,0.0955,0.0,0.0,-,-,0.0955
7329,Eddy Sylvestre,Nice,0.0,0.026,0.0409,0.028,-,-,-,-,0.0949
5663,Keagan Dolly,Montpellier,0.0,0.0835,-,-,-,-,0.0,0.0092,0.0927
6860,Sofiane Alakouch,Nimes,-,-,0.0927,-,-,-,-,-,0.0927
3309,Valère Germain,Marseille,0.0,0.0,0.0,0.0203,0.0722,-,0.0,-,0.0925
5684,Arnaud Nordin,Saint-Etienne,0.0316,0.0457,0.0138,0.0,0.0,0.0,-,-,0.0911
8653,Adrian Grbic,Lorient,0.0,0.0,0.0138,0.0519,0.0,0.0203,0.0,0.0,0.086
5614,Baptiste Reynet,Nimes,0.0,0.0679,0.0176,0.0,0.0,0.0,0.0,0.0,0.0855
5699,Dalbert,Rennes,-,-,-,-,-,-,0.0243,0.0607,0.085
5769,Habib Diallo,Strasbourg,-,-,-,-,-,-,0.0848,0.0,0.0848
8056,Arnaud Kalimuendo Muinga,Lens,-,0.0828,-,-,-,-,0.0,-,0.0828
8056,Arnaud Kalimuendo Muinga,Paris Saint Germain,0.0828,-,-,-,-,-,-,-,0.0828
3512,Nolan Roux,Nimes,-,-,0.0,0.0,0.082,0.0,0.0,-,0.082
6868,Gaetan Paquiez,Nimes,-,-,-,0.0,0.082,-,0.0,0.0,0.082
5973,Kenny Tete,Lyon,0.079,-,-,-,-,-,-,-,0.079
3430,Paul Nardi,Lorient,0.0,0.0435,0.0,0.0,0.0335,0.0,0.0,0.0,0.077
5769,Habib Diallo,Metz,0.0,0.0,0.0764,-,0.0,-,-,-,0.0764
3479,Marcus Coco,Nantes,0.0136,0.0,-,0.0,0.0,0.0608,0.0,-,0.0744
6865,Umut Bozok,Lorient,-,0.0101,0.0,0.0,-,0.0624,-,-,0.0725
5708,Fernando Marçal,Lyon,0.0701,-,-,-,-,-,-,-,0.0701
5744,Matteo Ahlinvi,Nimes,-,-,-,0.0,-,-,0.0,0.0678,0.0678
3477,Jimmy Briand,Bordeaux,0.0,0.0,0.0,0.0,0.0,0.0,0.0668,0.0,0.0668
3576,Maxime Poundje,Bordeaux,0.0,0.0,0.0,-,-,-,0.0668,-,0.0668
8983,Karim Aribi,Nimes,-,-,-,-,-,-,0.0,0.0663,0.0663
8004,Dereck Kutesa,Reims,0.0,0.0,0.0661,0.0,0.0,0.0,0.0,-,0.0661
6880,Edouard Mendy,Rennes,0.065,-,-,-,-,-,-,-,0.065
8312,Kaj Sierhuis,Reims,0.0,0.0,-,0.0,-,0.0,0.0,0.0624,0.0624
8651,Enzo Le Fée,Lorient,0.0,0.0,0.0,0.0,0.0,0.0624,-,-,0.0624
7730,Jean-Charles Castelletto,Nantes,-,0.0,-,-,-,0.0608,0.0,-,0.0608
8652,Stéphane Diarra,Lorient,0.0,0.0607,0.0,0.0,-,0.0,-,0.0,0.0607
3354,Sébastien Corchia,Nantes,-,-,-,-,-,-,0.0603,-,0.0603
8678,Jonas Omlin,Montpellier,0.0,0.0,0.0223,0.0,0.0,0.0,0.0367,0.0,0.059
8648,Fraser Hornby,Reims,-,0.0,0.0,-,0.057,-,-,-,0.057
5623,Lois Diony,Angers,-,-,0.0,0.0,0.0,0.0,0.0556,0.0,0.0556
8971,Saturnin Allagbe,Dijon,-,-,-,-,-,0.0,0.0541,0.0,0.0541
8662,Dan Ndoye,Nice,0.0,0.0,0.0409,0.0129,0.0,0.0,0.0,-,0.0538
5661,Jonathan Ikone,Lille,0.0,0.0199,0.0,0.0,0.0,0.0192,0.0,0.014,0.0531
8996,Mouhamadou Drammeh,Reims,-,-,-,-,-,-,0.0516,-,0.0516
967,Mathieu Debuchy,Saint-Etienne,0.0502,0.0,0.0,-,-,-,-,-,0.0502
7511,Sacha Boey,Dijon,-,-,-,-,-,-,-,0.0497,0.0497
3561,Romain Hamouma,Saint-Etienne,0.0,0.0,0.0,0.0194,0.0,0.0,0.0,0.0289,0.0483
6239,Junior Sambia,Montpellier,0.0,0.0,0.0,0.0,0.0473,0.0,0.0,-,0.0473
1256,Kevin Strootman,Marseille,0.0467,0.0,0.0,-,-,-,0.0,-,0.0467
7064,Farid El Melali,Angers,0.0,0.0467,-,-,-,-,-,-,0.0467
4932,Pietro Pellegri,Monaco,-,-,0.0,-,-,0.0438,0.0,-,0.0438
5773,Zaydou Youssef,Saint-Etienne,-,0.0,0.0433,0.0,0.0,0.0,0.0,-,0.0433
7751,Miguel Trauco,Saint-Etienne,-,-,-,-,-,-,0.0415,-,0.0415
7316,Charles Nathan Abi,Saint-Etienne,-,0.0,0.0413,-,-,-,-,-,0.0413
6000,Tristan Dingome,Reims,-,-,0.0397,-,-,-,-,-,0.0397
5620,Romain Amalfitano,Dijon,0.009,0.0299,-,-,-,-,-,-,0.0389
8294,El Bilal Touré,Reims,0.0,0.0,0.0,0.0,0.0,0.0315,-,-,0.0315
6601,Timothy Weah,Lille,-,0.024,0.0,0.0,-,0.0,-,-,0.024
5177,Caio Henrique,Monaco,-,-,-,-,-,-,0.0218,0.0,0.0218
6018,Samuel Moutoussamy,Nantes,0.021,-,-,-,-,-,-,-,0.021
6232,Kalifa Coulibaly,Nantes,0.021,-,-,-,-,-,-,-,0.021
3298,Layvin Kurzawa,Paris Saint Germain,0.0204,0.0,-,-,-,-,-,-,0.0204
8982,Niclas Eliasson,Nimes,-,-,-,-,-,-,0.0185,0.0,0.0185
1126,M'Baye Niang,Rennes,0.0182,-,-,-,-,-,-,-,0.0182
3668,Jonathan Delaplace,Lorient,-,-,-,-,0.0,-,0.0,0.0171,0.0171
6615,Trevoh Chalobah,Lorient,-,-,0.0,-,-,-,0.0,0.0171,0.0171
8186,Nelson Sissoko,Saint-Etienne,-,-,0.0,-,-,0.0,0.0142,0.0,0.0142
3513,Kévin Monnet-Paquet,Saint-Etienne,0.0,0.0,-,0.0,-,-,0.0142,0.0,0.0142
8278,Papa Ndiaga Yade,Metz,0.0124,0.0,-,0.0,0.0,0.0,0.0,-,0.0124
6007,Nicolas Cozza,Montpellier,-,-,-,0.0,-,-,0.0,0.0092,0.0092
6881,Thomas Fontaine,Lorient,-,-,-,0.0,0.0,0.0086,-,-,0.0086
8691,Saidou Sow,Saint-Etienne,-,-,-,-,-,0.0,0.0,0.0085,0.0085
7317,Marvin Tshibuabua,Saint-Etienne,-,-,-,-,-,-,-,0.0085,0.0085
6251,Wilfried Kanga,Angers,0.0,0.0,-,-,-,-,-,-,0.0
7743,Pereira Lage,Angers,0.0,-,-,-,-,-,-,-,0.0
8755,Wilitty Younoussa,Dijon,-,-,0.0,0.0,-,-,-,-,0.0
7774,Haris Duljevic,Nimes,-,0.0,-,0.0,-,-,-,-,0.0
8249,Renaud Emond,Nantes,-,0.0,0.0,0.0,0.0,0.0,-,-,0.0
7157,Lucas Buades,Nimes,-,-,-,0.0,-,-,-,-,0.0
8218,Bridge Ndilu,Nantes,0.0,-,0.0,-,-,-,-,-,0.0
8283,Batista Mendy,Nantes,-,-,0.0,-,-,-,-,-,0.0
1056,Jeff Reine-Adelaide,Nice,-,-,-,-,-,-,-,0.0,0.0
2387,Danilo,Nice,-,-,-,-,-,-,0.0,-,0.0
8783,Marco Ludivin Majouga,Nimes,-,-,-,-,0.0,-,0.0,-,0.0
3591,Dimitry Bertaud,Montpellier,-,-,-,-,-,-,-,0.0,0.0
4801,Rachid Alioui,Angers,-,-,-,-,-,-,0.0,-,0.0
8981,Jéremy Doku,Rennes,-,-,-,-,-,-,0.0,0.0,0.0
7432,Reinildo,Lille,0.0,-,-,0.0,-,-,-,-,0.0
7717,Isaac Lihadji,Lille,-,-,-,-,0.0,0.0,-,0.0,0.0
2256,Jesé,Paris Saint Germain,0.0,-,-,-,-,-,0.0,-,0.0
7772,Marcin Bulka,Paris Saint Germain,0.0,-,-,-,-,-,-,-,0.0
1455,Alfred Gomis,Rennes,-,-,-,-,-,-,-,0.0,0.0
6874,Yann Gboho,Rennes,-,0.0,0.0,-,-,-,0.0,0.0,0.0
6937,Georginio Rutter,Rennes,-,-,-,-,0.0,-,-,-,0.0
3741,Paul Lasne,Brest,-,-,-,-,0.0,0.0,-,0.0,0.0
1734,Sofiane Boufal,Angers,-,-,-,-,-,-,0.0,0.0,0.0
6745,Christopher Rocchia,Marseille,-,-,0.0,-,-,-,-,-,0.0
7160,Nemanja Radonjic,Marseille,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0
8980,Luis Henrique,Marseille,-,-,-,-,-,-,0.0,-,0.0
2713,Petar Skuletic,Montpellier,0.0,-,-,-,-,-,-,-,0.0
8006,Evann Guessand,Nice,0.0,-,-,0.0,0.0,-,-,-,0.0
8276,Yun Il-Lok,Montpellier,-,-,-,-,-,-,-,0.0,0.0
8679,Samy Benchama,Montpellier,0.0,-,-,-,-,-,-,-,0.0
5650,Patrick Burner,Nice,0.0,-,-,-,-,-,-,-,0.0
6073,Guillermo Maripán,Monaco,-,0.0,-,0.0,-,-,-,-,0.0
8050,Hichem Boudaoui,Nice,-,-,-,-,-,-,-,0.0,0.0
8997,Terem Igobor Moffi,Lorient,-,-,-,-,-,-,0.0,0.0,0.0
9067,Amadou Traoré,Bordeaux,-,-,-,-,-,-,-,0.0,0.0
3962,Anastasios Donis,Reims,-,0.0,-,-,0.0,-,0.0,-,0.0
9038,Aleksandar Radovanovic,Lens,-,-,-,-,-,-,0.0,-,0.0
8759,David Pereira Da Costa,Lens,-,-,-,-,-,0.0,-,-,0.0
6709,Yehvann Diouf,Reims,-,-,-,-,-,0.0,-,-,0.0
8671,Manuel Perez,Lens,-,0.0,0.0,-,0.0,0.0,-,-,0.0
1056,Jeff Reine-Adelaide,Lyon,0.0,-,-,-,-,-,-,-,0.0
1064,Sylvain Marveaux,Lorient,0.0,0.0,0.0,-,-,0.0,-,-,0.0
8371,Alexis Trouillet,Nice,-,0.0,-,-,-,0.0,-,-,0.0
4896,Andrew Gravillon,Lorient,-,-,-,-,-,-,0.0,0.0,0.0
5761,Youssef Maziz,Metz,-,-,0.0,-,-,0.0,0.0,-,0.0
6407,Vágner,Metz,-,-,-,-,-,-,-,0.0,0.0
8687,Kiki Kouyate,Metz,-,-,-,-,0.0,-,0.0,-,0.0
8749,Lamine Gueye,Metz,-,0.0,-,-,-,-,0.0,0.0,0.0
4670,Moussa Konate,Dijon,-,-,-,-,-,-,-,0.0,0.0
7749,Rayan Philippe,Dijon,0.0,0.0,0.0,0.0,-,-,-,-,0.0
2242,Rubén Pardo,Bordeaux,-,0.0,-,0.0,-,-,-,-,0.0
8879,Tyrone Tormin,Saint-Etienne,-,-,-,-,0.0,-,-,0.0,0.0
8851,Abdoulaye Sidibé,Saint-Etienne,-,-,-,0.0,-,-,-,-,0.0
8690,Jean-Phillipe Krasso,Saint-Etienne,0.0,-,-,-,0.0,-,0.0,-,0.0
2897,Aleksandr Golovin,Monaco,0.0,0.0,-,-,-,-,-,-,0.0
4811,Jean Eudes Aholou,Monaco,0.0,0.0,-,-,-,-,-,-,0.0
8318,Moussa Koné,Nimes,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0
8208,Mihai-Alexandru Dobre,Dijon,0.0,0.0,0.0,-,-,-,0.0,-,0.0
8644,Eliot Matazo,Monaco,-,-,-,-,0.0,-,-,-,0.0
8645,Enzo Millot,Monaco,-,-,-,-,-,0.0,-,-,0.0
732,Yann M'Vila,Saint-Etienne,0.0,-,-,-,-,-,-,-,0.0
734,Wahbi Khazri,Saint-Etienne,-,-,-,-,-,0.0,-,0.0,0.0
1326,Assane Diousse,Saint-Etienne,0.0,-,-,-,-,-,-,-,0.0
7568,Bilal Benkhedim,Saint-Etienne,-,-,-,-,-,-,0.0,-,0.0
5979,Idriss Saadi,Strasbourg,0.0,0.0,0.0,0.0,0.0,0.0,-,-,0.0
8248,Maxence Rivera,Saint-Etienne,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
5678,Eiji Kawashima,Strasbourg,0.0,0.0,-,-,-,-,-,-,0.0
8372,Lucas Gourna Douath,Saint-Etienne,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
3461,Majeed Waris,Strasbourg,0.0,0.0,0.0,0.0,0.0,-,0.0,-,0.0
8658,Heriberto Tavares,Brest,0.0,0.0,-,-,-,-,0.0,-,0.0
